Date,0
2023-02-14 00:00:00+05:30,1000000.0
2023-02-15 00:00:00+05:30,1000000.0
2023-02-16 00:00:00+05:30,1000000.0
2023-02-17 00:00:00+05:30,1000000.0
2023-02-20 00:00:00+05:30,1000000.0
2023-02-21 00:00:00+05:30,1000000.0
2023-02-22 00:00:00+05:30,1000000.0
2023-02-23 00:00:00+05:30,1000000.0
2023-02-24 00:00:00+05:30,1000000.0
2023-02-27 00:00:00+05:30,1000000.0
2023-02-28 00:00:00+05:30,1000000.0
2023-03-01 00:00:00+05:30,1000000.0
2023-03-02 00:00:00+05:30,1000000.0
2023-03-03 00:00:00+05:30,1000000.0
2023-03-06 00:00:00+05:30,1005320.403794043
2023-03-08 00:00:00+05:30,1007596.815903418
2023-03-09 00:00:00+05:30,998862.374497168
2023-03-10 00:00:00+05:30,997976.738156836
2023-03-13 00:00:00+05:30,997976.738156836
2023-03-14 00:00:00+05:30,997976.738156836
2023-03-15 00:00:00+05:30,997976.738156836
2023-03-16 00:00:00+05:30,997976.738156836
2023-03-17 00:00:00+05:30,997976.738156836
2023-03-20 00:00:00+05:30,997976.738156836
2023-03-21 00:00:00+05:30,997976.738156836
2023-03-22 00:00:00+05:30,997976.738156836
2023-03-23 00:00:00+05:30,997976.738156836
2023-03-24 00:00:00+05:30,997976.738156836
2023-03-27 00:00:00+05:30,997976.738156836
2023-03-28 00:00:00+05:30,997976.738156836
2023-03-29 00:00:00+05:30,997976.738156836
2023-03-31 00:00:00+05:30,997976.738156836
2023-04-03 00:00:00+05:30,999154.425169336
2023-04-05 00:00:00+05:30,1007740.425169336
2023-04-06 00:00:00+05:30,1010013.804075586
2023-04-10 00:00:00+05:30,1011358.425169336
2023-04-11 00:00:00+05:30,1016663.925169336
2023-04-12 00:00:00+05:30,1015754.7711392579
2023-04-13 00:00:00+05:30,1015683.3739054688
2023-04-17 00:00:00+05:30,1009141.2528117188
2023-04-18 00:00:00+05:30,1008232.8914267579
2023-04-19 00:00:00+05:30,1008232.8914267579
2023-04-20 00:00:00+05:30,1008232.8914267579
2023-04-21 00:00:00+05:30,1008232.8914267579
2023-04-24 00:00:00+05:30,1008232.8914267579
2023-04-25 00:00:00+05:30,1008709.540513965
2023-04-26 00:00:00+05:30,1007814.858776465
2023-04-27 00:00:00+05:30,1007814.858776465
2023-04-28 00:00:00+05:30,1007814.858776465
2023-05-02 00:00:00+05:30,1007814.858776465
2023-05-03 00:00:00+05:30,1007814.858776465
2023-05-04 00:00:00+05:30,1007814.858776465
2023-05-05 00:00:00+05:30,1007814.858776465
2023-05-08 00:00:00+05:30,1007814.858776465
2023-05-09 00:00:00+05:30,1006993.136459668
2023-05-10 00:00:00+05:30,1009548.956772168
2023-05-11 00:00:00+05:30,1008607.777084668
2023-05-12 00:00:00+05:30,1007703.9052846681
2023-05-15 00:00:00+05:30,1007703.9052846681
2023-05-16 00:00:00+05:30,1007703.9052846681
2023-05-17 00:00:00+05:30,1007703.9052846681
2023-05-18 00:00:00+05:30,1007703.9052846681
2023-05-19 00:00:00+05:30,1007703.9052846681
2023-05-22 00:00:00+05:30,1007703.9052846681
2023-05-23 00:00:00+05:30,1007703.9052846681
2023-05-24 00:00:00+05:30,1007703.9052846681
2023-05-25 00:00:00+05:30,1007703.9052846681
2023-05-26 00:00:00+05:30,1007703.9052846681
2023-05-29 00:00:00+05:30,1007703.9052846681
2023-05-30 00:00:00+05:30,1007703.9052846681
2023-05-31 00:00:00+05:30,1007703.9052846681
2023-06-01 00:00:00+05:30,1007703.9052846681
2023-06-02 00:00:00+05:30,1007703.9052846681
2023-06-05 00:00:00+05:30,1007703.9052846681
2023-06-06 00:00:00+05:30,1007703.9052846681
2023-06-07 00:00:00+05:30,1007703.9052846681
2023-06-08 00:00:00+05:30,1007703.9052846681
2023-06-09 00:00:00+05:30,1007703.9052846681
2023-06-12 00:00:00+05:30,1007703.9052846681
2023-06-13 00:00:00+05:30,1007703.9052846681
2023-06-14 00:00:00+05:30,1007703.9052846681
2023-06-15 00:00:00+05:30,1007703.9052846681
2023-06-16 00:00:00+05:30,1007703.9052846681
2023-06-19 00:00:00+05:30,1007703.9052846681
2023-06-20 00:00:00+05:30,1007703.9052846681
2023-06-21 00:00:00+05:30,1007703.9052846681
2023-06-22 00:00:00+05:30,1007703.9052846681
2023-06-23 00:00:00+05:30,1007703.9052846681
2023-06-26 00:00:00+05:30,1007703.9052846681
2023-06-27 00:00:00+05:30,1007703.9052846681
2023-06-28 00:00:00+05:30,1007703.9052846681
2023-06-30 00:00:00+05:30,1007703.9052846681
2023-07-03 00:00:00+05:30,1013352.1549708009
2023-07-04 00:00:00+05:30,1012452.6902319336
2023-07-05 00:00:00+05:30,1012452.6902319336
2023-07-06 00:00:00+05:30,1012452.6902319336
2023-07-07 00:00:00+05:30,1012452.6902319336
2023-07-10 00:00:00+05:30,1012452.6902319336
2023-07-11 00:00:00+05:30,1012452.6902319336
2023-07-12 00:00:00+05:30,1012452.6902319336
2023-07-13 00:00:00+05:30,1012452.6902319336
2023-07-14 00:00:00+05:30,1012452.6902319336
2023-07-17 00:00:00+05:30,1012452.6902319336
2023-07-18 00:00:00+05:30,1012452.6902319336
2023-07-19 00:00:00+05:30,1012452.6902319336
2023-07-20 00:00:00+05:30,1012452.6902319336
2023-07-21 00:00:00+05:30,1012452.6902319336
2023-07-24 00:00:00+05:30,1012452.6902319336
2023-07-25 00:00:00+05:30,1012452.6902319336
2023-07-26 00:00:00+05:30,1012452.6902319336
2023-07-27 00:00:00+05:30,1012452.6902319336
2023-07-28 00:00:00+05:30,1012452.6902319336
2023-07-31 00:00:00+05:30,1012452.6902319336
2023-08-01 00:00:00+05:30,1012452.6902319336
2023-08-02 00:00:00+05:30,1012452.6902319336
2023-08-03 00:00:00+05:30,1012452.6902319336
